Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTUxNTg3NjczODM5MDM3OjE2NzkzNzg0NzA6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dbags%26qid%3D1679378470%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","₹4,499.00",4.3,152 ratings,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes     PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop     MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.     HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)     Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult ",B08T1769X9,,No
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_147?keywords=bags&qid=1679378470&sr=8-147,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"₹1,499.00",4.3,875 ratings,"Stylish, gaming-inspired design with the cyber-text pattern and ROG Logo. Material : Polyester    Quick-access exterior pocket for your essential accessories    Generous 16L interior for easy transport of an up 15.6-inch laptop    It also features Ghost chain for better security, Large air mesh back & Luggage strap",,,
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_148?keywords=bags&qid=1679378470&sr=8-148,"AirCase Office Sling Messenger Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel, Black- With Warranty","₹1,451.00",3.8,"1,164 ratings","INNOVATIVE DESIGN: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Premium Waterproof Nylon with Impact Resistant Foam Cushion & Soft lining which prevents scratches.    CONVENIENT & COMFORTABLE: 1 Main compartment with attached Laptop Sleeve. 2 Front Zipper Pockets to organize accessories such as Charger, Power bank, Phone, Tablet, cable, Pen, Notebook, etc.    KEEPS YOUR BELONGINGS SAFE: This Hand Bag is made of Soft and Environmental Friendly Material with Reinforced Edges. Soft Padding of the Main Compartment offers Protection to your laptop.    TRAVEL FRIENDLY: It Comes with Adjustable & Removable Shoulder Strap for easy Portability. It can be carried as a Briefcase or carried as a Sling Bag as per convenience. It also comes with a Trolley Strap which makes it perfect for Business Travel.    WIDELY COMPATIBLE : Made In India with 6 Months Warranty. Designed for most 15.6"" Laptops and Ultrabooks",,,
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_149_mod_primary_new?keywords=bags&qid=1679378470&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-149,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"₹1,439.00",4.1,"3,717 ratings","Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,     Water Resistant; Warranty type: Manufacturer, 1 year domestic warranty; Internal compartments with organizer pockets and internal divider for organization     For Our Business & Fashionable Style Day Backpack; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap     Closure Type: Zipper Snap; Age Range Description: Adult; Style Name: Travel Backpacks     Strap Type: Double Handle; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Compartment Description: Greater Than 17 Inches; Style Name: Country ",,,
https://www.amazon.in/uppercase-Backpack-2500EBP1-resistant-sustainable/dp/B0BTDB674X/ref=sr_1_150?keywords=bags&qid=1679378470&sr=8-150,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,700",4.1,186 ratings,"Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material, Wrinkle free bag and 3x more water resistant with Rainproof zippers    Right sized with sturdy stitching; Dimension: (30.5 cm x 16.2 cm x 46cm); Warranty: 750 days international warranty; Trolley sleeve to securely place the bags on the luggage    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)    Padded laptop compartment fits up to 15”, Back padding with Air mesh    Front access pocket for you to easily carry important small items with two bottle holders on the sides, Pocket on the top gives you easy access to your sunglasses or wallet",B0BTDB674X,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_151?keywords=bags&qid=1679378470&sr=8-151,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,"₹1,569",3.3,188 ratings,"Care Instructions: Dry Clean Only    PRODUCT FEATURES: It is Lightweight and comfortable to carry with adjustable padded straps. This Backpack has decent capacity to store essentials with inside zipper pockets to put your private or valuable items. It also has Zipper closure for handy access. It is perfect for business, travelling, meeting, shopping and daily use.    CRAFTSMANSHIP: Each Police backpack is aesthetically designed and hand crafted by expert smiths to ensure consistent superior quality and high value for customers.    LAPTOP COMPARTMENT: Include Padded laptop compartment to ensure your laptop is safe. It is ideal for 15"" Laptop.    Warranty Type:Manufacturer, ; months manufacturing Warranty on Manufacturing Defects only.    Compartment Description: Up To 15 Inches; Color Name: Navy,Black; Age Range Description: Adult; Water Resistance Level: Water Resistant; Style Name: Casual; Pattern Name: Solid",B07ZB8NWTZ,,Torero Corporation Pvt Ltd
https://www.amazon.in/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_152?keywords=bags&qid=1679378470&sr=8-152,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,₹198.00,4.1,"1,004 ratings",PLEASE NOTE: Suitable for Yoga Mat With 5MM TO 10MM THICKNESS AND DIMENSIONS UP TO 2 FT WIDTH X 6 FT. LENGTH. Cotton carry bag for yoga mat for storing and carrying your yoga mat with ease    Made of premium grade cotton material    High quality drawstring rope for closure    Cross strap for carrying on shoulder with ease    Reinforced base with double-stitch for srtength and durability,,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_153?keywords=bags&qid=1679378470&sr=8-153,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),₹498.00,4.3,"12,341 ratings","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex    Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps    Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks    Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket    Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry",,,
https://www.amazon.in/gp/bestsellers/sports/3403740031/ref=sr_bs_9_3403740031_1,,,4.3,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTUxNTg3NjczODM5MDM3OjE2NzkzNzg0NzA6c3BfbXRmOjIwMDc2ODk4OTE3Nzk4OjowOjo&url=%2FSTRABO-Womens-Lightweight-Backpacks-Stylish%2Fdp%2FB0B7FHWY4M%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dbags%26qid%3D1679378470%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,"₹1,286.00",4.3,29 ratings,"Care Instructions: Hand Wash Only    Made of Canvas look a like Premium Heathered PU coated Polyester Fabric With 35 Litres Capacity     Casual Laptop Backpack with a color for everyone’s taste. Can fit all 15 inch laptops.     Two Main compartments with a laptop sleeve , Two front compartment with an Pen-Pocket/organiser , Two side pockets with a bottle holding elastic , Padded Ergonomic Shoulder Straps and cushioned back.     High Quality Nylon Threads and Polyester tapes , All YKK Zippers.; 1 Year warranty against all manufacturing defects.     Style Name: Classic; Pattern Name: Solid; Age Range Description: Adult; Pocket Description: Utility Pocket ",B0B7FHWY4M,,STRABO
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTUxNTg3NjczODM5MDM3OjE2NzkzNzg0NzA6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dbags%26qid%3D1679378470%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,800.00",4.9,17 ratings,"Care Instructions: Wipe with Damp Cloth    Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.    Handcrafted with care and made up of premium quality robust material    Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BR1D4SL1,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_157?keywords=bags&qid=1679378470&sr=8-157,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","₹1,349.00",3.5,5 ratings,"Laptop backpack made from water-resistant, strong and durable polyester    Contains three large compartments, one easy-access front pocket, two side pockets with zipper, and two water-bottle pockets    Well-cushioned polyester pocket that stores up to 15.6-inch laptop    Cushioned shoulder strap for added comfort and well-padded back to provide support    Invisible and theft-resistant zipper pocket on the edge of the back panel protects valuable items such as earbuds, passports, and phone    ·Lightweight and convenient to carry in three, flexible ways    Dimensions: 45 x 30 x 17 cm (L x W x H)    Weight: 0.78 gms",,,
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_158?keywords=bags&qid=1679378470&sr=8-158,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,₹629.00,3.6,380 ratings,Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Outer material type: Polyester    Item Package Weight : 400.0 grams,B097KCLF5F,"“Ready to Bounce”    “Ready to Bounce”   “Ready to Bounce” and move on to the next hangout …. “Gear” is where the manufacturer brings you choices which are hard to resist. “Street series 2.0“ is another masterpiece built for daily use, endurance and moving around the city hassle free while hanging with friends …..shopping…. coffee at a café while exploring.",Gear
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack-Red/dp/B0749MPCFT/ref=sr_1_159?keywords=bags&qid=1679378470&sr=8-159,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Red,Grey) Sch Bag","₹1,096.00",4.4,281 ratings,"Water Proof with attached Rain cover.    Reflective Printing and in Built Laptop sleeve    3 compartment, 1 pockets and 2 Bottle pouch.    Comes with the F Gear promise of quality.    Size(Hxlxw)Cm-(50x31x21)",B0749MPCFT,"BLOW LAPTOP BACKPACK    Well if you are looking for a big bag which is also very Stylish, Durable, Waterproof with a Laptop in built sleeve then your search ends here. Yes you Got it Right!, This F Gear bag has three big compartments to boast of along with a huge horizontal pocket in the front and two bottle holders on both sides of the bag. It has an inbuilt Rain cover neatly tucked away in a concealed pocket along with Reflective Strips and Reflective Printing makes it a natural choice for rainy Season. Support at the base makes it suitable for rough/dirty terrains. Padded Shoulders and Back with Side Compression straps completes the picture.",No
https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_160?keywords=bags&qid=1679378470&sr=8-160,"WALKENT 15.6"" Laptop Bag 27L (Craft) Anti-Theft, Waterproof, Expandable, External USB for Office College Men Women","₹2,365.00",4.2,361 ratings,"Care Instructions: Wipe with Damp Cloth    WALKENT Craft Laptop Bag lets you stay organized and keep your belongings safe with multiple compartments, including anti-theft pockets and cushioned laptop compartments    Carry the Walkent Craft laptop backpack in three ways: as a school bag, handbag, or suitcase. Waterproof and scratch resistant outer ensures your gadgets and stuff stay safe and dry    Never run out of space with expandable bags that open up to 180 degrees    Charge your devices on the go with the external USB port, making it the perfect travel companion    Experience ultimate comfort with cushioned and padded shoulder straps and back, perfect for extended use",B0978JT5HR,,No
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_161?keywords=bags&qid=1679378470&sr=8-161,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"₹1,030.00",4.4,"2,610 ratings","Outer material: synthetic, color: black; Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Special Features: Back Padding; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .",,,
